id,x,y,z,result,truth
69246,0.599537081,0.529226305,0.164086744,0.011999714,1
62914,0.449087865,0.844692297,0.965837478,1.720560153,1
75379,0.096977858,0.106905589,0.547259584,11.60754263,0
87546,0.512860278,0.668648578,0.689832767,1.813071913,1
40459,0.583872465,0.14284112,0.317929455,1.569523411,0
46877,0.015393437,0.300592913,0.596753365,0.928887951,1
83424,0.933848135,0.662170135,0.42514362,4.555179852,1
41191,0.465092662,0.816306195,0.586989843,0.222492609,1
50367,0.734917531,0.420383529,0.813312051,1.083490903,1
10491,0.349089418,0.320717017,0.670113604,3.690494195,1
26298,0.46979588,0.468549015,0.966360756,1.358531873,1
48981,0.861650326,0.32829364,0.634537765,1.694756432,1
96090,0.325706226,0.776694275,0.837208115,916.3740184,1
97643,0.377304623,0.623877776,0.405256619,0.088880228,0
6400,0.125950866,0.074617372,0.538259858,58.22719403,0
99177,0.506333255,0.137616496,0.922635787,2.564767162,0
83486,0.883795385,0.747199808,0.58939877,72.03763942,1
82963,0.786865978,0.036105329,0.386786708,0.628910583,1
27379,0.77736618,0.602318579,0.20252375,6.379940615,1
1663,0.548302607,0.067725493,0.176354397,0.188821198,1
66322,0.351708364,0.831375103,0.523548093,1.527465946,1
75294,0.550789203,0.398369811,0.637380635,12.20683554,0
28662,0.382252667,0.263318807,0.834481072,9.73452195,1
5160,0.013477766,0.429413115,0.444018063,3452.95678,1
3308,0.488911062,0.825799179,0.208330088,0.121363783,1
41499,0.198034316,0.039156254,0.871974622,0.681148477,1
85229,0.119034795,0.422881495,0.69618135,3.051877798,0
93234,0.866487802,0.853561009,0.069004481,0.121879404,1
68187,0.539715211,0.934012464,0.088009831,2.443776693,1
37067,0.160602681,0.030572528,0.546003866,2.438433827,1
27908,0.025200344,0.780184988,0.004761441,1.844523601,0
56798,0.886785259,0.643030934,0.092546385,32.20992572,1
27462,0.583625349,0.470896452,0.350607833,1.056201158,1
80598,0.119428105,0.71782897,0.909667845,7.27860592,1
20259,0.819617899,0.593367721,0.361830597,1.865120033,1
70728,0.676588149,0.71825281,0.608116964,87.01767009,1
20296,0.326885685,0.156165003,0.836717291,0.350998184,0
64004,0.9169075,0.229142592,0.233854413,1.154075496,1
79966,0.081917989,0.356104649,0.632830168,1.163318008,1
45633,0.368419483,0.419541973,0.466254206,0.612098577,1
1087,0.139176081,0.844339235,0.821142413,94.69334509,1
11335,0.441400531,0.260360767,0.659330924,15.64659416,1
47313,0.010825055,0.539277535,0.319434496,2.118876977,1
19992,0.863497315,0.281413977,0.871863072,0.158955623,1
52670,0.803556115,0.040154117,0.438090551,4.297849681,1
93073,0.3013527,0.187541803,0.168338407,0.253200832,1
97690,0.432921346,0.904916806,0.151992871,3.28357942,1
15287,0.403717216,0.524886257,0.9978321,108.6765838,1
89577,0.852581676,0.016789979,0.147643723,1.706076394,1
17968,0.987217623,0.785485661,0.1508679,2.13634659,1
95768,0.214127049,0.385817279,0.003153094,4.454668539,1
88224,0.837025084,0.203089865,0.819475963,14.43997706,1
73972,0.14698251,0.76745993,0.502656782,9.108343398,1
20854,0.49158201,0.860000118,0.576343688,2.074514833,1
55214,0.512753948,0.911447127,0.012001765,150.7904531,0
41182,0.845286368,0.449927021,0.327259692,0.460464102,1
18612,0.84821419,0.213640697,0.735714328,17.10085799,0
27391,0.548690299,0.437164009,0.251878329,7.367808003,1
38471,0.721309268,0.811031716,0.351803217,0.996644594,1
121,0.373849703,0.052059667,0.463216712,0.890175294,1
97739,0.822716574,0.19692352,0.509179875,0.963366494,1
85808,0.225604684,0.411742275,0.962900272,28.8132082,1
43605,0.990065743,0.703719561,0.444124409,1.326716529,1
91199,0.605544195,0.493899959,0.219458347,0.985930293,1
79510,0.801486876,0.687874369,0.577950837,1.383554603,1
17518,0.654369951,0.097849722,0.509151417,0.420380146,1
60627,0.829582988,0.55555821,0.376366988,6.114570668,1
65785,0.222558094,0.396489897,0.582630839,6.661639058,1
29106,0.907274664,0.931157091,0.849213404,42.38592975,0
74166,0.36876989,0.300825998,0.682382558,11.83438512,0
61561,0.272500325,0.551427484,0.858163581,1.629414489,0
99928,0.957254206,0.647847781,0.644580822,0.43694499,0
22612,0.001452159,0.156986675,0.275709598,1.793536947,1
7244,0.361350714,0.379173109,0.464312165,2.997109834,1
60967,0.675729304,0.70910656,0.337353643,2.296353814,1
69675,0.68473345,0.640575343,0.406814923,1.715722305,1
43071,0.622662563,0.24316146,0.899545137,1.172572241,0
786,0.924646535,0.331653409,0.165744769,0.140268941,1
88837,0.169405332,0.938812965,0.868112056,1.221838486,1
60221,0.265927937,0.859963081,0.602552887,11.47004272,1
27111,0.462732722,0.055979633,0.208614297,5.535949522,0
961,0.606782388,0.271324579,0.060418672,3.7627035,1
76516,0.140711823,0.1602662,0.25206433,2.083802173,1
54418,0.61927023,0.532166287,0.995320772,0.803706278,1
61570,0.430166249,0.909433372,0.23735783,5.682649605,1
99219,0.007847728,0.500363389,0.920638277,10.20949203,1
85153,0.921515196,0.432954785,0.366148138,1.788885964,0
16893,0.692129548,0.143586487,0.832095362,7.417629127,1
21585,0.052365596,0.174492535,0.02344669,10.27757723,1
82569,0.788660515,0.552140766,0.736176049,0.991325256,1
22281,0.350784706,0.771063148,0.262451609,0.858782774,1
50098,0.873772433,0.947925098,0.549575032,26.60978144,1
5591,0.108375167,0.059365896,0.931484836,49.22766968,1
1717,0.175771234,0.991756664,0.993612208,2.072139205,1
7609,0.323137029,0.748723443,0.195008335,0.03372897,1
44902,0.39943932,0.195717166,0.235353066,0.164785023,1
38062,0.335574753,0.829154545,0.310162729,19.63167058,1
77268,0.324346348,0.521536466,0.140840626,4.578286047,1
8758,0.15817547,0.438275972,0.484504739,2.215598188,1
58382,0.565111414,0.757651043,0.769925199,0.57302331,1
61814,0.738333739,0.715118851,0.774459266,0.211393188,1
37451,0.98774886,0.746668594,0.555099943,3.543029812,0
92513,0.22331396,0.216604703,0.948436667,11.79631536,1
72563,0.487895237,0.927557873,0.753209655,1.048721388,1
61970,0.066943562,0.705230274,0.953752033,0.549620046,1
18879,0.813783075,0.294545052,0.593350915,88.59163192,1
76326,0.569852956,0.291810103,0.914926803,0.286648174,1
42599,0.782757006,0.087869658,0.855050586,0.835115417,1
26610,0.421897536,0.288361604,0.762498347,14.06862548,1
72348,0.542168388,0.29633298,0.73831529,1.29145042,1
56625,0.65835219,0.294453251,0.197546133,3.098926336,1
42286,0.462739345,0.630847695,0.554688514,1.924298673,1
96823,0.449002651,0.177782289,0.149743928,8.989876131,1
73974,0.416659302,0.722923569,0.427338836,2.789916175,1
89069,0.301177328,0.114802689,0.320546884,0.566850478,1
28277,0.258408104,0.736839536,0.283698236,1.219056977,0
94364,0.812260573,0.786093795,0.813659328,3.139103871,1
65972,0.977365731,0.528400807,0.166130585,3.098602835,1
34873,0.144680241,0.703499621,0.21292264,0.659912184,0
46549,0.289521156,0.006828232,0.430332342,13.47427842,1
76714,0.046192553,0.76950947,0.600412546,0.397476696,1
16312,0.158092576,0.00205337,0.323960736,0.009848608,1
70163,0.228242638,0.267429722,0.368298249,1.99924056,0
35339,0.470381581,0.25780897,0.721110079,1.333428844,1
10345,0.724200537,0.489689365,0.490373311,1.096180276,0
90969,0.199296078,0.967231048,0.561133185,0.462368226,0
36236,0.25721617,0.872138042,0.323662596,0.243475636,1
65406,0.186760302,0.088856664,0.701410988,9.878232338,1
93731,0.807759864,0.044314868,0.089737834,0.622957541,1
2566,0.105756217,0.971325706,0.187438736,0.422803496,1
21684,0.224515838,0.519639802,0.089560488,12.40217303,1
39909,0.519848569,0.18913518,0.997145705,2.717141883,1
77292,0.883655385,0.398155267,0.944201755,2.3022012,1
70646,0.336850907,0.045824127,0.878259093,1.606758933,1
2953,0.395601765,0.717140377,0.324295274,3783.323005,0
52017,0.319623043,0.843195474,0.597150317,17.41795133,1
37074,0.527372028,0.539586304,0.31513909,0.824330175,1
89447,0.113150471,0.43766869,0.257151716,0.877885912,0
74980,0.197730648,0.415778201,0.740548138,1.757848262,0
50961,0.669005908,0.965407594,0.47608815,0.086952396,1
67698,0.440627737,0.323088151,0.536025865,7.503575482,1
81802,0.264268156,0.781561737,0.291868753,3.923265639,0
80504,0.306131408,0.92487461,0.690398071,0.823457488,1
23031,0.856301236,0.902865035,0.266594905,1.466253189,1
66978,0.937467658,0.99472666,0.917427626,0.903397086,1
38033,0.938711997,0.831921632,0.929544363,1.924129161,1
11633,0.483272734,0.472340104,0.900531638,1.093509227,0
96267,0.603425035,0.106484323,0.527369632,0.406524007,1
65442,0.018832604,0.707920263,0.301503553,1.385975267,1
93545,0.061085514,0.881113404,0.486570613,1.577856725,1
88455,0.842078831,0.420195869,0.198916415,4.197946791,1
81784,0.723540756,0.303952083,0.43199542,0.303686966,1
20895,0.591921769,0.311253917,0.998266041,22.82709818,1
38562,0.479476839,0.976063117,0.253661209,0.103987726,1
29455,0.174897535,0.946317562,0.085497395,642.6487232,1
14435,0.579400183,0.408018955,0.502290522,1.117953194,1
98792,0.44003179,0.20832879,0.322528987,1.882988885,1
18003,0.796583286,0.242740111,0.452996742,0.37087049,1
34697,0.448263228,0.648531203,0.044310916,0.978670707,0
23674,0.179037158,0.882713204,0.556733481,8.946723221,1
98598,0.969964898,0.347907658,0.168228149,5.470847834,1
56532,0.704236467,0.092776732,0.544610062,1.374029759,1
83812,0.759254361,0.618741394,0.694924818,0.779527984,1
75226,0.632433407,0.268269588,0.900286349,2.276134779,1
75292,0.003823975,0.305636827,0.048218056,0.343772992,1
46356,0.628414674,0.155310172,0.268761643,3.240158558,1
53613,0.10013274,0.024573915,0.558301621,0.904551976,1
49169,0.789929624,0.981412165,0.6626919,124.3291009,1
27072,0.430290426,0.537076863,0.417655218,1118.80295,1
89451,0.20308037,0.338597432,0.834245215,0.031918301,1
56096,0.707959423,0.845544896,0.691857263,0.777930765,1
84194,0.099483596,0.109603582,0.927558667,51.43578907,1
47257,0.431586542,0.911367595,0.609606246,3043.62839,1
66337,0.412720931,0.522739645,0.109345697,2.383086761,1
35051,0.308054314,0.349511545,0.264581013,7.254192138,1
85201,0.00055132,0.811151961,0.553003228,0.131763868,1
38246,0.351723563,0.52991834,0.589511799,0.558980282,1
44470,0.637075408,0.239265695,0.255835413,0.285863755,1
1883,0.240019544,0.267587606,0.66218527,0.464455582,0
50100,0.081466686,0.855070237,0.134936506,1.604013285,1
40630,0.246964019,0.277192921,0.738655094,80.46390498,1
8838,0.227873774,0.170228634,0.464121867,1.159058988,1
19262,0.748946963,0.069526144,0.196077479,7.558069544,1
84257,0.429635512,0.968636123,0.694498201,6.260882126,1
10333,0.555487929,0.038762159,0.149129657,1.093249649,1
82630,0.166378004,0.287051181,0.201188228,0.469810124,1
95777,0.902166614,0.34594762,0.305449038,17.54980621,1
20839,0.407193875,0.698161698,0.762355692,4.329883437,1
40786,0.198601637,0.730013525,0.734556012,0.098558155,1
46336,0.526457025,0.790291088,0.371993954,2.272835101,1
73842,0.773811771,0.14365685,0.697259033,1.356044672,1
72087,0.904433145,0.784213844,0.172441394,1.265291946,1
86644,0.005007998,0.315180624,0.439397206,0.390445253,1
32044,0.465162067,0.307143846,0.106506245,0.955509877,1
42853,0.788525111,0.57602965,0.590055293,16.91398044,1
53002,0.622132779,0.1169036,0.52619979,0.974309006,1
46610,0.808615569,0.461212016,0.747900091,1.156730943,1
28462,0.563108792,0.032789495,0.582158798,0.748502104,1
95974,0.380365154,0.620791444,0.126327835,8.304057899,1
28630,0.123708181,0.798477551,0.662611528,0.098885501,1
30632,0.408158639,0.474361919,0.981797882,16.37220551,1
55107,0.995792888,0.89821869,0.164850736,6.672610718,0
77352,0.901201107,0.678883834,0.61688104,0.346485192,0
35665,0.071402078,0.10083673,0.098979308,1559.712749,1
36061,0.680947486,0.844122438,0.521408741,4.720462397,1
21215,0.894246906,0.890264532,0.927535312,2.134885168,1
79163,0.794070638,0.04802843,0.464685616,1.857953411,0
88778,0.645008018,0.37585397,0.878741764,0.667912547,1
54278,0.596426699,0.027477959,0.96189171,12.50585347,0
20856,0.649760874,0.843225072,0.091477138,13.2553733,1
79762,0.931967619,0.110128898,0.713950059,8.937492587,1
65976,0.677225605,0.96243214,0.887775793,1.003262137,1
32619,0.618055121,0.621500317,0.639890292,1.143936244,1
99244,0.230791041,0.025673988,0.235532931,956.8577271,1
29452,0.323332655,0.388434502,0.448958636,0.077857755,1
90862,0.869352532,0.248010606,0.839660082,5.629894719,1
94689,0.347292359,0.249243718,0.803304114,0.01110198,1
11965,0.384937869,0.841321129,0.250393165,1.45745968,0
27412,0.66807245,0.043206655,0.061209192,19.67550387,1
13632,0.688100533,0.151641164,0.001061884,1.576146339,1
43692,0.624715939,0.563037949,0.322710646,2.488821228,1
5848,0.188174971,0.39317489,0.11698847,5.409627492,1
95190,0.243971604,0.819544072,0.598046866,21.85697693,1
52291,0.708934249,0.509797949,0.193369803,12.35476593,1
54430,0.85767871,0.897800497,0.901275589,1.702744636,1
34386,0.496146814,0.596561484,0.578242825,15.59445907,1
75225,0.799194154,0.317120752,0.359110434,1.615413451,1
54220,0.29928838,0.912142834,0.086233701,2.785344323,0
69768,0.863323128,0.242023317,0.129172629,9.95063405,1
38586,0.10177849,0.805039724,0.009344318,5.9639645,1
28776,0.709470358,0.879226663,0.628811264,4.94581794,0
45918,0.718164232,0.267101466,0.434032993,0.145912867,1
23754,0.262041437,0.58796001,0.631457004,0.901027354,1
18102,0.490741478,0.293122085,0.988585181,0.128486181,1
41208,0.821457119,0.985780659,0.25660325,0.874432605,1
73622,0.26530914,0.24295885,0.177241579,0.769487698,1
40526,0.045482277,0.416341779,0.892486802,1.611473991,1
75924,0.971195818,0.065835249,0.27931608,1.17510036,1
37799,0.418343612,0.058787092,0.548518961,1.489971356,0
40122,0.751742192,0.750718062,0.528990201,14996.46642,1
12052,0.309167634,0.893291653,0.365976921,20.44554636,1
48068,0.667057755,0.685899669,0.699662967,2.701562125,0
87524,0.736419933,0.094375143,0.507054961,1.407328099,0
73583,0.131756641,0.947111194,0.689720131,0.866808264,1
84326,0.82413787,0.415948538,0.974686765,0.227932096,0
90558,0.309996262,0.792432539,0.814503737,12.60013735,1
30007,0.410496171,0.152583547,0.584240726,1.326733162,1
51951,0.279350364,0.294794082,0.947858535,1.77143827,1
75018,0.88241098,0.640375437,0.399884237,0.750904802,0
81685,0.49704467,0.126608088,0.796682501,0.005881915,1
8088,0.099604114,0.25897951,0.220646268,5.918473007,1
99605,0.862533259,0.180368213,0.820761547,2.644370331,1
54185,0.810361196,0.645120829,0.040920032,0.861979419,1
90911,0.837466904,0.916355176,0.119805944,0.112364958,0
30949,0.50720372,0.837754085,0.23256297,0.672710078,1
75134,0.025975597,0.594322054,0.305764393,0.223653075,1
40598,0.383008059,0.674990887,0.494312917,0.443672532,1
45298,0.346388335,0.76668064,0.800989361,8.936661357,1
9702,0.995728266,0.319381547,0.271647489,6.964314063,1
2698,0.834396103,0.455775161,0.772326068,1.564631174,1
9379,0.77322168,0.78598975,0.851793189,1.958439343,1
53709,0.977614115,0.684200068,0.370249225,0.582134592,1
44965,0.777969399,0.127672119,0.871297329,0.741586034,1
29546,0.207329897,0.218170224,0.513990376,0.509473143,1
27765,0.570695014,0.336103896,0.040033608,14.6479573,1
2897,0.358752039,0.120059566,0.358803374,1.453295001,1
93515,0.380539016,0.523722396,0.0058955,11.61584977,0
51049,0.693840279,0.718461025,0.28089972,4.436879626,1
13889,0.31192397,0.598391792,0.211123197,0.19258869,1
74005,0.759467157,0.055892071,0.620533786,8.522044959,0
81247,0.444360271,0.926029149,0.750540736,0.641638758,1
40102,0.018024297,0.273302196,0.685937886,2.938741844,1
59514,0.914258969,0.56234128,0.341282369,5.254950442,1
39156,0.020145956,0.461068606,0.960806804,8.32700839,1
72677,0.961351375,0.306342464,0.866685839,2.882119036,1
29724,0.514859051,0.856290719,0.467445936,6.786472812,1
57107,0.088348951,0.017571155,0.192709712,0.327842848,1
96556,0.575399073,0.717658794,0.309389531,9.137181901,1
31833,0.789922373,0.533052529,0.073482355,0.603946592,1
62209,0.847102085,0.47779354,0.095089566,0.88992881,1
1932,0.359426471,0.257993975,0.676336172,2.608785708,1
27220,0.748715775,0.623110609,0.0432158,46.41932836,0
70698,0.544301563,0.366676189,0.965756339,1.205096316,1
94276,0.131887274,0.296774643,0.016309927,1.370145051,0
50804,0.556938117,0.518456969,0.197573158,0.568374841,1
37855,0.339637964,0.00811968,0.438635198,3.285299922,1
19226,0.155669388,0.081988673,0.839976868,0.435797161,1
97482,0.805087147,0.986078479,0.621440194,1.078213847,1
35205,0.273633319,0.399070554,0.099249887,1.137708696,0
63595,0.453954547,0.075478162,0.540392624,2.347371225,1
60720,0.69630202,0.723937587,0.484942027,0.945427476,1
32484,0.428128249,0.236793911,0.434989315,3.56372614,0
19538,0.400274755,0.15815311,0.30026278,1.964390968,1
15591,0.122040485,0.499693484,0.723319437,16.01421942,1
82599,0.540763342,0.567711987,0.858429607,2.626605556,1
90542,0.977040827,0.640719372,0.823065907,0.223320922,1
10034,0.292859804,0.278123242,0.558209317,0.370955907,1
27742,0.306283775,0.010146086,0.665965266,16.07457906,1
17060,0.612193215,0.112197547,0.057176376,9.036467492,0
9761,0.963108063,0.462907809,0.470795929,1.309316615,1
70635,0.767279178,0.255395204,0.714405557,0.378832147,1
95186,0.740863892,0.251130849,0.824328364,3.969544706,1
56372,0.264400543,0.489112056,0.508719593,1.973007419,0
22265,0.795875929,0.783357757,0.638072043,2.08454034,1
95112,0.837704392,0.817983291,0.16319779,0.899599075,1
45222,0.729758913,0.148222613,0.252085339,1.194009302,0
15818,0.757018974,0.97774096,0.399433878,3.767469532,1
35238,0.36049215,0.721723551,0.800455731,0.829168668,1
83183,0.951357769,0.737221387,0.075461393,0.525783598,0
70274,0.879808609,0.522621835,0.740455036,1.026461376,1
55099,0.382705601,0.287533606,0.150911831,3.010246395,0
97888,0.85143751,0.258414973,0.195460544,0.876947448,1
17807,0.644987389,0.765876989,0.288605063,2.648123263,1
24328,0.55055192,0.137888064,0.750239998,0.433304224,1
31703,0.222428436,0.373836073,0.21822193,4.08549865,1
64346,0.350861362,0.577593067,0.820403427,2.697737113,1
10068,0.862407104,0.027760112,0.979572542,19.2094907,1
25951,0.068224513,0.265426424,0.482508953,42664.44465,1
40391,0.332515763,0.93232466,0.29653903,15.60549972,1
5548,0.06075214,0.010063688,0.996393055,0.008645224,1
78830,0.072183266,0.417649609,0.551504696,0.141219205,1
67923,0.865204846,0.102614589,0.031803071,1.169890066,0
47764,0.853722501,0.721188244,0.514563517,2.768744192,1
18693,0.345288043,0.402652317,0.722747444,0.334786753,1
80574,0.060464091,0.732074023,0.093607863,8.437072455,0
25006,0.571237145,0.62422972,0.120842906,12.55682954,0
87151,0.038252038,0.102000605,0.264942542,1.023976693,1
95048,0.687385206,0.706558848,0.142070333,11.20421873,0
25396,0.589163505,0.255036589,0.644336993,0.394789574,1
44384,0.967608203,0.212611855,0.821277921,0.731592492,0
53753,0.513764577,0.277975191,0.246664286,2.134613789,1
26457,0.989226975,0.76025866,0.541931357,804.9592993,1
69736,0.118690392,0.044649348,0.472580322,0.358187491,1
78045,0.236843188,0.737428275,0.530394152,1.639618889,1
74862,0.430397766,0.1747944,0.520466958,0.997946623,1
11982,0.30668218,0.688401901,0.443506578,14.4760732,1
28024,0.871418316,0.329582297,0.589778387,8.460241104,1
92392,0.278950399,0.351843604,0.281403993,0.084521586,1
49081,0.302891123,0.62905954,0.755055503,4218.360056,0
50267,0.330205513,0.827364914,0.553412237,144.363323,1
9998,0.091524782,0.275238298,0.955156755,0.665247341,1
34755,0.555637469,0.168114773,0.021855615,0.045307954,1
88260,0.974809658,0.794483536,0.241775931,2.171791361,0
98003,0.623868815,0.424713341,0.414464227,2.397251964,1
4297,0.580638527,0.237031086,0.432072555,46.65312835,1
48838,0.014897062,0.673015961,0.93112372,35.02939751,1
97336,0.125355906,0.15745366,0.321821202,54.50933854,0
59854,0.229468187,0.838021882,0.105496614,0.402534399,1
62805,5.54E-05,0.214800519,0.289030178,5.314449818,1
20430,0.965583149,0.377885273,0.839402028,0.062931771,1
90262,0.309494167,0.18840286,0.571343403,2.004586082,1
96385,0.592353605,0.896086832,0.928642275,0.643253832,0
43936,0.222701173,0.029260487,0.386231947,1.517146085,1
42817,0.987639471,0.681580701,0.367985293,1.421198694,1
52558,0.180455481,0.456250986,0.817903095,0.733365313,1
75581,0.372124681,0.226101915,0.472012488,7.396187135,1
77469,0.571249397,0.845856696,0.74648191,1.714998905,1
72783,0.682463821,0.576912785,0.007051675,0.240067053,0
8250,0.550070476,0.256102123,0.943560347,9.901850844,1
19587,0.446318127,0.191024083,0.28186755,2.590472677,1
94572,0.948332698,0.024515848,0.673890858,0.137091515,1
41854,0.047430401,0.610905,0.944225181,1.052951864,1
21125,0.585784852,0.012864025,0.405441606,0.487954579,0
16647,0.29010736,0.393979362,0.315868848,2.304287535,0
81745,0.399492014,0.803638623,0.73344246,1.20419866,1
15254,0.333745676,0.152298485,0.1173866,0.594271491,1
30478,0.163060259,0.246815237,0.257944233,0.946899803,0
66345,0.488005153,0.134635345,0.485656122,457.5568562,1
76333,0.26407975,0.336381995,0.531694755,3.37408366,1
25405,0.030802827,0.91475967,0.856665116,0.328911201,1
41495,0.208061,0.567993875,0.429566464,7.156173473,1
62104,0.737855123,0.390540847,0.039341492,1.09767896,1
39043,0.081385562,0.62720154,0.368171842,15.62688352,1
51102,0.552222313,0.736316831,0.267813263,1.761516223,1
74894,0.568319661,0.176265755,0.896741154,1.867861141,1
48015,0.81658952,0.339984894,0.318900284,6252.44586,1
67747,0.571798209,0.934416244,0.799525794,1.014543969,1
81733,0.4817215,0.132715141,0.97132647,1.022506929,1
74101,0.920922377,0.751362084,0.232843549,1.260685026,1
40896,0.707934609,0.350896124,0.635024734,0.269003391,0
22041,0.235489577,0.12300147,0.368656244,1.317697388,1
233,0.193879637,0.244130592,0.115782172,11.81738513,1
8698,0.888695154,0.95718506,0.254261423,4.655815325,1
16188,0.469857968,0.006263695,0.479869397,1.330802298,1
60107,0.238109928,0.125426307,0.5772626,0.033463272,1
17998,0.961434231,0.807887983,0.567418445,1.413608945,1
58321,0.704796677,0.680203481,0.47098653,307.4102188,1
77696,0.405208838,0.12859294,0.349191575,0.70694762,1
63475,0.163604613,0.973788212,0.711277996,1.423028019,1
60256,0.045291193,0.153915855,0.163337567,61.96395239,1
62887,0.969198542,0.983747153,0.026432283,0.642768059,1
36141,0.43649368,0.438292063,0.917395354,3.406090114,1
6273,0.654315449,0.679752331,0.954405565,3.778197691,1
28061,0.605648775,0.243385132,0.581760642,93.12321242,1
51107,0.77102044,0.08009916,0.396064449,0.155116228,0
75175,0.405512842,0.255795659,0.063943686,1.874546125,0
2499,0.780068216,0.218839807,0.569445458,1.293056425,1
10331,0.292538823,0.226491851,0.59462309,1.447501636,0
51612,0.242168161,0.792244472,0.431405352,12.81273008,1
66600,0.076086853,0.368451427,0.819640762,4.837414908,1
28047,0.13394842,0.764459284,0.114278669,1.195348974,1
40375,0.254705289,0.375880827,0.321122519,0.302707499,1
15739,0.179664498,0.666224605,0.5188522,1.231694831,1
40783,0.045309244,0.143108241,0.36903869,0.315885542,1
2253,0.842261079,0.496133249,0.990494169,2.417654163,1
79882,0.032174089,0.172320307,0.464231835,0.299573109,0
6789,0.342514255,0.752624683,0.763074401,0.61905039,1
71255,0.567297601,0.688639688,0.469927204,6.25910342,1
47060,0.511460996,0.773542586,0.842196274,1.951322902,0
65708,0.597330678,0.705880269,0.057300619,0.51680935,1
56074,0.906571368,0.866209778,0.399228022,0.125965424,0
55643,0.474417245,0.876371776,0.739734561,11.00536529,1
39157,0.930663064,0.694581314,0.947709916,3.05694363,0
2064,0.780611132,0.974267749,0.406461404,52.122019,1
63873,0.13358318,0.456269882,0.226869712,11.71889697,1
90579,0.308860918,0.441047896,0.244900234,0.54558023,1
27063,0.124391808,0.129362022,0.235191651,6.261080115,0
13647,0.620312865,0.143190237,0.603089101,0.692037427,1
97212,0.796364528,0.122650139,0.401756907,0.141505459,1
97405,0.85709667,0.427145702,0.974334285,0.026636473,1
75245,0.360304745,0.974111024,0.245657131,0.402001427,1
73334,0.818707884,0.308481438,0.738602336,1.669638489,1
74305,0.258663981,0.917207452,0.275694227,13.08220522,0
44290,0.80105452,0.332728351,0.510401219,0.203901005,1
35262,0.394089285,0.303324631,0.605674001,1768.311945,0
36964,0.472132634,0.873122979,0.465002083,1.000945432,1
7865,0.796617685,0.971643813,0.468396309,1.404720114,1
11642,0.032922772,0.642478615,0.858293609,4.757217618,1
30684,0.377932184,0.588801673,0.050569539,0.073996275,1
10,0.231791022,0.437428151,0.137591423,8.418135444,1
3519,0.967342847,0.39134439,0.920094563,199.8253398,1
97809,0.927732929,0.384148103,0.803121182,1.130656157,1
13446,0.801027546,0.823524529,0.942663934,0.977095541,1
44676,0.679195462,0.689241585,0.890858623,0.071737458,0
39651,0.378097133,0.518159665,0.555354153,5.533127659,1
287,0.06390231,0.501042986,0.121605375,0.272736582,1
38691,0.185374886,0.343934857,0.829018864,2.064599475,1
68869,0.657573488,0.796176246,0.039717511,8.518165919,1
7794,0.094170366,0.329621743,0.480107774,1.338684793,1
9741,0.324920135,0.784295134,0.513711683,0.284109916,1
43485,0.130400191,0.001758883,0.341401594,0.540561882,1
93997,0.568973351,0.904127368,0.320107279,0.219937079,1
72975,0.441439623,0.932828701,0.481038794,41.76750514,1
47399,0.924397498,0.309083603,0.09554986,0.888103839,1
2215,0.374480024,0.507563625,0.498703181,0.837320944,1
93372,0.174507622,0.221846522,0.071852624,2.649381956,1
68363,0.096983067,0.988048599,0.296573012,3.346456942,1
25595,0.225678015,0.065191903,0.334765033,0.886905623,0
31829,0.472960917,0.852801193,0.132604175,77.45265568,0
25343,0.341975404,0.313694469,0.181195962,10.62367896,1
10899,0.660483029,0.008347155,0.784449052,8.510233335,0
33600,0.876298292,0.425568293,0.264798493,14.38345627,0
2944,0.450982358,0.3147317,0.349092988,0.042528458,1
23365,0.601400552,0.513777484,0.157895649,28.7852975,0
53606,0.060326385,0.242138956,0.817893499,5.957332026,1
90721,0.530524026,0.276118271,0.627303576,1.091573266,0
50725,0.233247064,0.635170235,0.741027741,1.146886637,0
48633,0.287214158,0.957979418,0.182491774,4.911808712,1
88264,0.047502196,0.936442908,0.301745589,4.299435179,0
18157,0.699993389,0.279096266,0.891131792,0.808234818,0
14448,0.228069292,0.376808304,0.306986074,334.5562682,1
27305,0.457367609,0.935735399,0.500697564,20.85544469,0
73491,0.932480589,0.657718859,0.636602171,0.153509761,1
53467,0.773761799,0.424960002,0.039925807,1.469225044,1
30699,0.246398712,0.365300804,0.448570181,0.981107393,1
81509,0.601662332,0.94203607,0.957976142,1.449910781,0
77522,0.10434811,0.375187955,0.597644066,1.496532858,1
18658,0.603514336,0.681075946,0.870365901,1.677155143,0
47101,0.928068675,0.434863221,0.896315844,2.751866688,1
60307,0.253477377,0.882914933,0.328767518,5.345168964,1
16970,0.726666974,0.548672317,0.820111228,4.351553464,1
32661,0.192852208,0.373293071,0.572612928,0.735869866,1
7171,0.439602431,0.353008133,0.214855962,2.248848751,0
83167,0.534211352,0.946281235,0.198817683,167.5622347,0
48281,0.336224103,0.353740149,0.629598105,0.084906751,1
3937,0.135421157,0.096200255,0.332588426,0.295154877,1
34324,0.737304599,0.648783134,0.239188094,0.360382676,1
61346,0.058549929,0.92278085,0.642619908,0.113005357,1
61558,0.334279666,0.997965942,0.488503375,14.55381664,1
90554,0.000401609,0.042961509,0.941053854,0.196503558,0
19733,0.902199591,0.188514243,0.961973752,0.465394616,1
70489,0.200432895,0.218685609,0.334981512,0.354481528,1
